# GUASSIAN SAMPLES
-1.777115357197982304e+00,6.076721941473143040e+00,1.787795430098084948e+00,-8.494324791907625904e-01
-3.075117063124703787e+00,-5.035711735542489187e+00,4.405463178303701710e+00,-2.074768392060589939e+00
-1.263462655706426574e-02,-1.523034670974558757e+01,-5.728457347960235424e+00,1.013721307482331913e+00
-1.344976534078210051e+00,6.607799883146260989e+00,1.456403413469724795e+00,-3.452599204911293462e+00
-4.855274017331137948e+00,3.050193861566273590e+00,3.341558517253883309e+00,-2.058931594402643839e+00
-4.176636945585193494e+00,-3.308684070444423142e+00,-6.764499228503268569e+00,-3.227482176162377314e+00
-3.978892612261715200e-01,7.129378678649266554e+00,2.742220907109450323e+00,-2.236099116106547324e+00
-3.137104919965955752e+00,6.174917609301646682e-01,3.744472009452365135e+00,-5.387294542824214716e-01
-1.847636642267007856e+00,-4.417141369844792109e+00,-3.992181824281554992e+00,-7.954085865565437174e+00
-9.036624858255256632e-01,5.723594960474486903e+00,-9.902485410538051092e-01,-1.466969086133570910e+00
-6.964484002533550822e-01,6.219731277852739382e+00,-9.108053276260271502e+00,-2.635982411047502971e+00
-5.834567537133626303e+00,1.336596064080851676e+01,6.149222432016903994e+00,1.512464240487108480e+00
-2.364183422296965986e+00,8.146706004717648497e+00,6.641096703218137165e+00,-2.692984349627511431e+00
-2.340959536214831882e+00,-6.443223576524405694e+00,3.861518425575487967e+00,1.898771842256078646e+00
-1.962363648392589477e+00,-2.929502602020992885e+00,9.665453536121013656e+00,-2.083502496191984132e+00
1.090189208238622864e+00,-1.742934575478044534e+00,1.545154585213694087e+00,-6.227218048993442778e+00
6.347577056351383362e-02,-6.945483036518148801e+00,4.924129155733988128e+00,3.220548310448215990e+00
-2.002545941071076641e+00,-2.515074246836476402e+00,1.040743636736802813e-01,-5.279628575670534119e-01
9.860285209675967444e-02,-1.017092142829188006e+01,4.381126879292347454e+00,-3.554628681562759240e+00
-4.078637113095885169e+00,-1.545935951710490563e+01,7.090668177495722091e+00,6.840667760468452485e+00
-7.865481327243224463e-01,-3.032620803777241747e+00,1.222434155946012702e+01,-6.442865210656949060e+00
-3.957627658503389600e+00,-7.860754058008373235e+00,1.084343064963328906e+01,-4.768180493225791849e+00
-1.002536072885213958e+00,2.809978099581156741e+00,7.362853360432708882e+00,2.014803844170174330e-01
-1.297004972052900218e+00,-5.273725879136315520e+00,-5.845644334588029345e-01,-1.838588309343537119e+00
-4.130448919329229085e+00,-1.168546681745251004e+00,1.355463718269110052e+00,-4.471141028552302998e+00
-6.075354929476368682e+00,-5.120237359567223479e-01,5.208935624600494307e+00,1.251484096908939136e-02
-1.724016911130892060e+00,-9.967629646083585371e+00,2.691622493251403458e+00,-1.739806061249458580e+00
-3.605211302503529502e+00,-1.383475180498080492e-01,5.155627371572817808e+00,8.401507855468097752e-01
-3.507541752726130113e+00,-4.296478050840163654e+00,-5.247369902982484291e+00,-4.837493966102126564e+00
-1.548627240215438849e+00,1.904528305740419869e+00,5.304843858005467538e+00,-6.783168891379967036e-01
-7.273668271081150660e-01,-2.021362677026304899e-01,2.356166785157931542e-04,-5.802184479079903312e+00
-2.190341716717259857e+00,8.512864543938079009e-01,1.308368307321068347e+00,-5.051988201406416579e+00
-3.028941620643049504e+00,4.322801057624530152e-01,6.062849760328480997e+00,-9.679972299815263526e+00
9.874140521232015466e-01,1.159598315922643286e+00,3.544055878837771623e+00,-4.186038577066154787e+00
-1.540080639074752789e+00,9.032654223466236587e+00,3.994154644657150754e+00,-9.240917451382255621e+00
-2.193780524128233100e+00,5.556934995264339427e+00,-9.239055960642770238e-01,-4.325786781942458248e+00
-2.230622709612389620e+00,-4.111673981984451665e+00,-2.052262089967652248e+00,-4.126011474908197307e+00
-1.125807441763037486e+00,3.340391241089714747e+00,-1.867117500719547518e+00,-1.026081893394115419e+01
-4.193784906620997788e+00,9.219121904465907846e+00,6.738036498242816918e+00,-2.360775172129425226e+00
-4.164652636431990018e+00,-6.094995905894262656e+00,-2.905475381216498842e+00,2.892322569936383925e+00
-1.961580589806549035e+00,-1.456192124556817902e+01,8.751307438651496629e-01,2.143506815136674515e+00
-3.158965755012164589e+00,3.734568345881583706e-01,7.797566306344108966e+00,-8.085351284967195795e+00
-1.386837159911936457e+00,6.897037215440905200e+00,2.561829095285120150e+00,-4.468722109393437947e+00
-4.950505949830755092e+00,3.064826880227669470e+00,2.511223881414442971e+00,-3.552535127879733690e+00
-3.587818149468362527e+00,-2.596129792707388084e+00,6.662913822837074562e+00,-4.633071582795468046e+00
-1.514865080183172008e+00,-1.063593534940072516e+01,-9.408874528428574635e+00,-1.128165925688795213e+01
1.110389288641964178e+00,1.074177160268604991e+00,5.461561956848481003e+00,-3.915935026791557139e+00
-6.752254607090646399e-01,-6.736320992083758341e+00,-4.957209782053585201e+00,-2.183359718633211433e+00
-3.485070795598643745e+00,-6.408070281484585351e+00,-1.000664351517657380e+01,-5.184541636205110215e+00
1.385029681123182588e+00,5.450979371675803264e+00,-1.404915641335207965e+00,1.691300820185607012e+00
-3.134642963344326461e+00,-5.851960931693772849e+00,-8.558773692992476256e-01,-7.816267630974124359e+00
-1.268876029677616035e+00,-7.387822404458966652e+00,7.216736324684095649e+00,6.319821189002419182e-01
-2.155175060095552375e+00,-4.287479568573923316e+00,-1.160512222343010436e+00,-8.772718403867719061e+00
-3.023310931936215695e+00,-1.768194205581508527e+00,1.801031028536219214e+00,-4.724949771915472496e+00
-8.035490338128015164e-01,3.879650374041545113e+00,-1.426439831743653741e+00,6.461303008959523808e+00
-3.007704162579560858e+00,-4.431272989119879213e+00,2.563315804653603980e+00,6.571141111381417765e-01
-2.572126768503284922e+00,5.395891060669634420e+00,-3.666877109128730883e+00,-2.775128029791551487e+00
-1.104556754161732712e+00,-3.868317858998683967e+00,-6.585957888362705681e-01,-7.000816954968968275e+00
-9.867349307284232207e-01,1.158553841200870016e+00,9.643866775147536430e+00,-7.260798400250305207e+00
-9.139796514600578847e-01,2.441690511117630358e+00,-2.372174228000150098e+00,-4.445421815454163372e+00
2.531051877877564138e+00,-7.823569688877396455e-02,8.889307041926496566e+00,-2.090086853942529466e+00
1.990079326738413368e+00,3.477295890193983219e-01,-7.721697897301995184e+00,-1.495244713955133475e+00
5.607308055021396065e-01,3.146388918417890146e+00,7.761298825661890888e+00,-2.568235525026996147e+00
-3.895831803031230667e+00,-2.416904300892931623e+00,-4.593091228270973048e+00,-1.647051918635854317e+00
-5.420879972706411642e+00,-3.101709147269481548e+00,-6.164194030878652697e+00,-2.176787442679199991e+00
-3.266576166815935878e+00,6.306465628096688647e+00,9.540234959087667832e+00,-3.463740482437764889e+00
-3.051412336346801091e+00,5.513955826794350035e-01,4.826717770565380761e-02,1.664669676020363642e+00
-1.439957561384549667e+00,5.752618449985726023e+00,6.466579798431375536e+00,1.662293228027156289e-01
8.882928763824442520e-01,1.278506964023117254e+00,5.003653304951378722e+00,-7.717847097463449657e+00
-2.070110475358042379e+00,-1.097958107940468508e+01,9.253530320230348494e+00,-5.539374844022338706e+00
-3.221184555771456015e+00,-2.315896647935081099e+00,6.393605137760649981e+00,-7.778458483214404140e+00
-9.288508888013661258e-01,5.507137550088014866e-01,8.143379964326948439e+00,6.472580231971178932e-01
-2.661202669072795235e+00,-2.684011422241825429e+00,5.509383234536493035e+00,-4.989674865017521554e+00
-6.134465712340987587e+00,-3.091693661834918672e+00,-9.297694637742695001e-01,-4.178370454043283999e+00
-2.349700084881035878e+00,-2.080526591110943846e-01,8.280933427026120341e-01,-2.184109019619047576e+00
-1.547413322828597781e+00,-6.129132132310422421e+00,1.256430020923857249e+01,-4.708753973761449885e+00
5.005153007421325739e-01,-1.707210634361912938e+01,-2.392058079758907496e-02,-5.620579061907315932e-01
-3.226485413893442455e+00,-2.211479692031161459e+00,5.890677745381177388e+00,3.875527934193409241e+00
-5.003134698312144302e+00,4.748322814607869091e+00,4.269881333718728911e+00,-5.829589003682497328e+00
1.477499601401154550e+00,5.127747343464593044e+00,-6.097875500584861719e-01,7.559736809801966828e-01
-2.149237858715748573e+00,9.018763564265077637e-01,1.338390419794118547e+00,-9.138867012430710091e+00
-8.583971553175686608e-01,-3.892304718410671827e-01,1.075584237758534911e+01,-8.419041305567841249e+00
2.186209394398413330e+00,7.524654682349818380e-02,3.757605510434212093e+00,-8.404112151684223875e+00
-4.429432922314068932e+00,-2.552317709613618035e+00,-5.372868897010132372e+00,-2.291443765241161667e+00
-1.872284276186885865e+00,-6.246654603469188327e-01,3.501284763704460179e+00,-7.336092483602930869e+00
-4.271008033345164101e+00,2.639851401773936068e+00,3.600878076096988067e+00,-4.298161801342006427e+00
-2.535400915996041782e+00,6.147202186990108785e+00,8.437519301222149437e+00,-2.728651337975271929e+00
6.292532137826194472e-01,2.188369372966715964e+00,8.039489644829998838e+00,-3.341748819995408404e+00
-3.600370812971822154e+00,2.942296227829441335e+00,-5.255243409101364449e+00,1.686471696412194188e+00
-2.244132721314051615e+00,9.564649041805548535e-01,5.591850419581328779e+00,-1.401520739280891936e+00
2.441866229278118361e+00,-7.814520048589594481e+00,-3.429597512227672507e+00,-8.603844420788429037e-01
-2.099288265239545037e+00,-2.859428339538174768e+00,-2.245201140232912618e+00,-1.035745687281946381e+00
-6.725282234685148186e-01,5.459932354143115063e+00,7.914872609082156174e+00,-4.665385391111145807e+00
-3.357260230696412329e+00,-3.807152113759455503e+00,6.107891183749707409e+00,1.960933259490492464e+00
-2.266856967759223629e+00,8.520150515015973980e+00,-3.680236584743832307e+00,-5.584801257532598484e+00
-2.812623847448731507e+00,-6.300483003284162109e+00,1.032754249218573506e+00,-3.647406572284134008e+00
-1.141981410474255387e+00,-2.553492251426757065e+00,4.725652306866328090e+00,-2.848519749803541501e+00
-3.547853971394479444e+00,-4.880829728249690191e+00,9.751955254701153208e+00,-2.166320358321532247e+00
-2.898972241836116126e+00,3.673916234634688749e+00,-9.062048263392947334e+00,3.290094635031520998e+00
-3.642980995141123390e+00,-7.495792601798434429e-02,-1.537028746667098211e+00,3.646126068407515852e-01
-2.922073208110121278e+00,-3.817591723402265380e+00,6.365454809194682539e+00,-3.155807285906968573e-01
1.669887321300949079e+00,3.859603787564390487e+00,-2.908358930229966166e+00,-1.861374984700095991e+00
-4.883616240655915597e+00,-1.130440111805906200e+00,9.626410910010385180e+00,-1.509711321050044575e-03
-4.589322522770955537e+00,-5.888368499111225063e+00,3.986093515520042097e+00,-5.203462054419358829e-01
-2.219377655701580299e+00,3.411815316376655360e+00,6.138890085018033460e+00,-4.702646818915663829e+00
9.142402429193419167e-01,9.608377714340647913e+00,-4.144950824414554980e-01,-3.111965534159538915e+00
1.082940660041275649e+00,-7.541217062891971246e+00,3.697901914791288824e+00,9.652596112616236290e-01
-1.160312784957947541e+00,-6.937059008565120699e+00,-1.561872168218451762e+00,2.912011650632302828e+00
9.843313846674615064e-01,2.711229757437022769e+00,1.324038750780640683e+01,-3.117145416447972828e+00
-3.418385552081466550e-01,7.381471556142453316e+00,1.273975252486376331e+00,-3.259100972059635115e+00
-2.011682417882283858e+00,-5.329829594829735839e+00,-2.132163950046234380e+00,-4.002179238421076590e+00
1.176697931630963367e-01,1.833068186229430241e+00,8.510946249595667368e+00,-1.277361252359595412e+00
-9.174691378998413027e-01,5.705976336462376786e+00,-3.603741760335797739e+00,-3.376026641298291331e+00
1.917028480757776432e+00,2.467444507800646392e+00,1.272422847810402269e+00,-1.134005683734880243e+01
-1.653612677574465062e+00,-3.328574542966709515e+00,-1.781126779537438587e-01,-7.303590471652871230e+00
-3.306024701832756651e+00,-1.172675670962993344e+01,3.369379904361079703e+00,2.169009853525575959e+00
-4.411373583511615237e+00,3.982130439268114053e+00,2.416338691902864877e+00,4.673006550088684818e+00
-1.322224341310925588e+00,4.151647664860294462e+00,6.863843857804001303e+00,7.011176574899016245e-01
-2.927161102728391029e+00,6.431638208731577322e+00,-2.755841562823512891e+00,-5.272765723651985148e+00
-6.735834579850155990e+00,-6.151955675402292378e+00,1.023582405193710620e+01,2.110077661527085535e+00
-4.905459203459696660e-01,4.356272586179162687e+00,8.939067149808272106e+00,-2.267902457331902433e+00
-8.533706646115899463e-01,-5.014778652816997528e+00,1.607770908840328694e+00,-2.868364856342768832e+00
-2.818038681405334422e+00,-8.825421158748106620e+00,2.229684888852115243e+00,-1.154460205642746429e+00
-6.255260553459573991e-02,5.697903857323050936e+00,-5.488096177339516046e+00,-7.027496451606552341e+00
-3.532018327360341381e+00,-8.674508030865549557e+00,3.985612796482987275e+00,-5.473915056901645926e-03
-3.013009998099475784e+00,-2.272110762033670461e+00,1.695718950710497275e+00,-1.307395263375583205e+00
-5.098220159681243757e+00,7.073923989753301278e+00,-1.473694025875524449e+00,-1.496082044894519125e+00
-1.655635209820321307e+00,-7.245717099369906045e+00,1.784492590617271945e+00,-1.712223531620064465e+00
-3.116208010194879918e+00,-2.739711356227897188e+00,7.242212123953574832e+00,1.052957941966363720e-01
1.640776457993927462e+00,-4.222010914500593515e+00,4.110685351291663459e+00,-6.700750227510953394e+00
-4.715567313384581016e-01,-6.754608661781521306e+00,-9.879160215213698137e+00,-1.467426632753923599e+00
1.364308638038842947e+00,8.710162473565823404e+00,3.495297540571228545e+00,-2.349627322204002056e+00
4.346134678358365200e+00,-4.672721546515793412e-01,3.652383596805121257e+00,-1.984755093402363890e+00
-2.627447150227336881e+00,-5.123562691762550969e+00,1.044073654633095316e-01,3.552365645519639514e-01
-4.465676509661772542e+00,-2.286308441682203707e+00,2.099953306152815280e+00,-1.253522242189107461e+00
9.606449296577501684e-04,1.087631462837649332e+00,5.807733709935204658e+00,-9.573237823225710486e+00
-1.979363570424258034e+00,-7.198540732788259788e+00,4.640346852015944989e+00,-5.705077859184847000e+00
-2.270918774501628601e+00,-2.955288435886150644e+00,-5.603737848061522087e+00,4.262267969901515130e+00
-2.338373684671869235e+00,6.483397604299894645e+00,7.609404005050690145e+00,-3.028025613609015565e+00
2.761462136862085082e-01,-2.389770309688614702e+00,7.094763541263949591e+00,-7.348031845736553436e+00
-2.000497412493068783e+00,7.026730536918850412e+00,2.168583231096503194e+00,-3.597039040836872203e+00
-2.288017803659031735e+00,-2.004818119649009578e+00,5.421197455073034632e+00,-8.039042782532675346e+00
3.386787508308605865e+00,2.736964856193927709e+00,1.177056775307136149e+01,5.304644380725500596e-01
4.565495018258736160e-01,-4.151424009041792651e+00,4.242271656584870598e+00,-6.840269161962609701e+00
-3.167146882271820729e+00,-1.160009835010409063e+01,-2.658989182829829989e+00,-1.299980448010944478e+00
-4.184350753908734788e+00,-1.084677599293051076e+00,1.080315654580166829e+01,-1.819817849626806705e+00
-1.349053476007995522e+00,1.644413170424043225e+00,-5.641225701065835096e+00,-6.509495207835527708e+00
-5.272554189144265102e-01,-8.902454484228536913e+00,6.325938595489668970e+00,-5.862300935771946442e+00
-4.186112983362200168e+00,4.047325289153576477e+00,-3.579534665054898479e+00,-2.926694926259671981e-01
-3.254939139846180218e+00,-7.274748492512292053e+00,2.216009892314942942e+00,-1.298778579135432265e+00
-2.483588117230692838e+00,1.983425054170535384e+00,4.278114367780601057e-01,-7.541243318658503725e+00
-2.240329416032101673e+00,-1.734109750491427349e+00,6.827938519852480681e+00,-1.064909560837789471e+01
-2.876227441345596159e+00,-6.071944285304479827e+00,2.358185148291228828e+00,5.991676684204820802e-01
-3.641320790954436060e+00,-6.370757379464932590e+00,-4.377257397963068897e+00,-1.994121638823882492e-01
-2.776405975971469431e+00,2.034433139257510348e+00,3.142205169471038229e+00,1.304924016729058778e-02
-1.652788663547117620e+00,-1.815768552647928580e+00,-9.634775213095143620e-01,1.329310870732876015e+00
-3.933458992109138741e+00,-3.779877611387012060e+00,8.165424183784651291e+00,-4.447457866021023776e+00
-1.097369499537230286e+00,1.256666405073527315e+01,-5.641772396364352460e+00,7.200065131427013654e-02
-2.977660596664426507e+00,-1.522377174183862980e+00,-4.187743621422514551e+00,2.136129255830459872e+00
-6.619226791936589915e-01,-9.461853718150187831e+00,-5.056634802625003644e+00,-6.029207203771624890e-02
-5.582402758796696673e+00,-3.060734573256185698e+00,-4.246035768843844593e+00,-1.799649287620442628e+00
-3.498892956796265885e+00,2.743649952628337552e-01,5.357355635115692571e-01,-3.313596097173092669e+00
-1.625867527062295537e+00,-4.162098473919727759e+00,-1.196764687968749463e+00,-2.743601798165086425e+00
-3.194063352363751829e-01,1.245032334490958403e+00,-2.799614549556733945e+00,-1.434298142268508158e+01
9.619422336035237109e-01,4.424548855739472764e+00,2.420510192080032041e+00,-4.313793237905919398e+00
-3.091279317330951848e+00,-1.119163920187183692e+01,9.449048285335866382e+00,-2.319339570127820327e+00
-2.568727238721793871e+00,3.463075713555213042e+00,-1.279348276281473407e+00,1.968917319544381872e+00
-3.739060279629011774e+00,1.608753919935043442e+01,6.876157789358220640e+00,-6.628803322368080231e+00
-3.181983926393860518e+00,-1.682521219378213218e+01,1.956222562134293241e-01,-4.576026753189001539e+00
-3.801593710285643635e+00,7.082910909586455084e-01,1.747026594319309734e+00,-2.697586736505503957e-01
1.426290928377168754e+00,-1.302730608871241991e+01,7.174057530379258196e+00,-4.400821064575689334e+00
5.363057921002405415e-01,-1.462616993942084997e+00,7.076844946414857063e+00,3.150293524348341645e+00
-2.906084633842092924e+00,-3.812789000543975071e+00,7.510410442267691167e+00,-3.376911088613726797e+00
-8.713822670597637376e-01,1.899151132116344343e+01,9.860800471122246336e+00,-5.992378007885678315e+00
-5.755804261558870039e+00,-4.050727658237200046e+00,3.037495482646922262e+00,-2.111520460351924200e+00
-1.667228594654721174e+00,5.404679238096943283e-01,5.658383199082467563e+00,-2.646411878743786694e+00
-1.333654559610224055e+00,-1.231965158980107944e+00,4.738512270549357197e+00,7.060577288214413549e-01
-4.326352098832808579e+00,-6.524401227339133857e-01,7.647668663064807859e+00,-6.342566844485622468e+00
-5.545322846586920207e+00,1.257051941710514154e-01,4.483844565221001943e+00,-4.584317993668602931e-01
-1.877676922886772903e+00,-7.667983448819315484e+00,1.110976741159877657e+00,2.156689360854326942e-01
-2.801780970070957721e+00,-8.336392537316775986e+00,3.813921085855000115e+00,-4.272896536025859504e+00
1.763173940777603921e+00,7.989357338911395878e+00,-1.170605928623178471e-01,-3.507757104042891427e+00
-2.803069023570999629e+00,-2.309444023897932574e+00,-4.567151376023396381e+00,1.205134134108440946e-01
-4.685022607299624831e+00,-9.673412579950841916e+00,7.736266370291094319e+00,1.806584839190370051e+00
-4.539192115975227981e-01,-7.461124417577817525e+00,1.184148263672285140e+01,-2.351884652566858858e+00
-9.482876930967649720e-01,-1.687107657063303234e+00,3.939890416772737325e+00,-3.073303743661040865e+00
3.709897636317911918e+00,6.249897217804889493e-01,6.747061954469165457e+00,5.732514057357764869e+00
-3.858557588590176834e+00,8.646669729904390422e-01,-4.122657523196933127e+00,-5.303322375869838012e+00
-1.065800251332944981e+00,-1.251883989281141041e+01,1.476517867488290392e+00,-4.289462972706816757e+00
-1.383802417139737617e+00,-1.555047340678284939e+01,1.135552939078542245e+01,-4.172346603444713864e+00
-2.168124273310509498e+00,-2.409820782990037547e+00,1.866078015096270581e+00,-1.043052844395613521e+00
-1.092181662466230829e+00,-1.191319327781923576e+01,4.620049960747605766e+00,-3.962255194839625627e+00
6.649948135508489955e-01,-1.759796307689411865e+00,5.478572978588138298e+00,1.990494063438585925e-01
-1.263564514809627948e+00,2.781386047172756726e+00,1.025666848054040292e+00,4.228898209980439304e+00
-2.258474838448422339e+00,-1.557503534883742047e+00,6.023557441705049698e+00,7.869749875161304864e-01
-4.385785918148796814e-01,-4.957036865124934799e+00,1.091871864952246440e+01,-7.587840797327800590e-01
1.903367764862935907e+00,-8.284617868859431411e+00,-5.140740659990598260e+00,-2.168223161106173968e+00
-4.031418275544962349e+00,2.221886615336991611e+00,-1.475758333483110363e-01,-1.430101154389640250e-01
-2.620583608465904657e+00,-1.571497402525557874e+01,-3.720631182054149111e+00,3.101436138074138427e-01
-4.350674392574658711e+00,1.862105684255019877e-01,7.996359541080625633e+00,-7.679775239370417950e+00
-2.141471189816322784e+00,4.221370949061315159e+00,-7.881312354055101110e-01,-1.124514179734943387e+00
-2.366087485181296302e+00,2.389761872318477032e+00,-1.096735447225686499e+00,-7.853863048615435716e+00
-2.092472572992867708e+00,-5.472238890137464118e+00,5.382884015284395751e+00,4.024136888653804256e-01
4.072111019099633467e-01,-7.421384348201656156e-01,-4.611707693106319894e+00,-8.523506098293642808e-01
2.698528614859325714e+00,-1.960112270517131439e+00,-1.214225338827818579e+00,-6.282306250056258534e+00
-5.058347710997623814e-01,-2.295686558862567672e+00,-4.363281782458452440e+00,-4.702454496840723586e+00
-4.052614973792566744e+00,-1.192670251135004378e+01,-3.977028803379643040e+00,-8.948723715056303707e-01
-2.441785748733567019e+00,-2.023066650715044990e+00,-3.915265108029834185e+00,-5.984310210572405531e-01
-2.578356119304366256e+00,-2.440874699170020534e+00,7.954655440477356620e+00,-6.292820958838398759e-01
5.776271705268984924e-01,-7.856744920910457175e+00,3.911532520809370972e+00,-6.913374142737200856e+00
-2.385941271159722543e+00,1.003728883082017731e+01,6.754486539066089534e+00,-3.143466963338124920e+00
-4.479195703360258740e+00,1.556016404820350418e+00,4.977209486632398594e+00,-1.161846461998972568e+00
-9.465983102175683506e-01,4.442180786378620017e-01,4.366951838796291341e+00,-5.728125977527719570e+00
-5.100331645678334525e+00,-9.140311989766166434e+00,4.197443441678894160e+00,-1.535667012163700162e+00
2.729415435395853073e+00,2.769131840780066689e+00,7.813433962716809233e-02,-5.490214422090838653e+00
-2.639688150911494890e+00,-4.361355523686611058e+00,-4.992460105951023408e+00,-3.172778145722226828e+00
-2.005925995202204604e+00,-5.933737411976039766e+00,-6.058180558061293297e+00,-4.166857678677953203e+00
-1.288049843922716819e+00,-2.472916180889369597e-01,6.950264410920294011e+00,-1.388739395665109733e+00
-6.316090634013312943e+00,3.269796905382091445e+00,5.176470619927581396e+00,-2.864221411562386077e+00
6.293777801050102205e-01,5.955267065058615472e+00,2.628998255684366736e+00,-5.356087083370740132e+00
-1.399279765581281199e+00,4.115206406418488783e+00,6.866186653097884118e+00,-3.811561006522304229e+00
1.472209142075927346e+00,5.813793315532019612e+00,-2.255954980509201402e+00,-7.177811511297248259e+00
-1.706839529707309566e+00,-1.002150879423558294e+01,4.433266848655033066e+00,-4.451798630482955765e+00
-3.967154965055864402e+00,8.880372000890517370e+00,3.164198198457660816e+00,-9.723860980230135453e+00
-2.933606225027697079e+00,1.306026566902274810e+00,5.165827335525066122e-01,-1.700006945990677476e+00
-6.562167994184346043e+00,-5.490777023553956582e+00,-2.112809874149796041e+00,5.149070724794420073e+00
-6.369970751035536338e-01,-2.188870861169755599e+00,9.646056289680304374e+00,-3.183760681197940201e+00
-2.928755719580691697e+00,-8.195687335234378423e+00,-2.978527660008900568e-02,-6.912796390607908847e+00
-5.083586270763619019e+00,3.063251576688426070e+00,-6.103119387828284559e+00,-6.535778911337408736e-01
-5.476817360065345142e+00,-5.361914821055661307e+00,-4.065246420167691888e-01,-9.129956412708866154e-01
-3.545858769819202116e+00,1.993657254182228167e+00,7.786071681083024387e+00,1.182476593358523509e-01
-2.795984573748748758e+00,5.258208787427346209e+00,4.805885799674788572e+00,-2.504945629550154429e+00
-1.869063551344443574e+00,5.709048522177308627e+00,5.370381629822162495e+00,-1.194880214066553537e+00
-1.095741121677384022e+00,2.656363789576882795e+00,3.280887963470626723e+00,-5.544768415781664572e-03
-5.786462509552023903e+00,-6.221222108946984797e+00,3.314630042284401057e-01,-5.294290350356563479e+00
-2.361053679204774269e+00,7.977475654727268939e+00,5.565579084507662699e+00,-1.309192352468081522e+00
-3.165175205502759326e+00,-1.486990747809564750e+00,-1.237630074432064831e+01,4.165471186714384544e+00
1.023609888035246218e+00,9.572117153193929084e+00,1.287222270043731243e+01,-4.200266235217755550e+00
2.533134429538203669e+00,3.595129391450086587e+00,1.819801595316587584e+00,2.160720466080208180e+00
2.210487746683270416e+00,3.489436819463366923e+00,-2.091742997144890648e+00,-3.211487186240577163e+00
-2.608233654447746019e+00,-6.958149684916630662e+00,6.199571505753282530e+00,-2.035045465330302505e+00
-1.574762921946412320e+00,-4.204337907863075152e+00,9.024980390448257950e+00,-3.234588153417953471e+00
-2.975823670485187034e-01,1.500103916361181122e+00,6.985934421182129483e+00,-3.358858117501193341e+00
-9.087421322134665580e-01,-2.849520367634267526e+00,1.332056663568271482e+01,2.631073330478229000e+00
-4.198587924687302575e+00,-3.524318816728566617e+00,1.013185920859988087e+01,-3.149255209642026987e+00
-1.340252437826233933e+00,-2.614328477983892007e+00,-3.856935330318338462e+00,-4.010002656731595394e+00
